time,x,y,z,activity
2022-08-01 12:11:11.279320875,1.3371162942148262e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:11.384811597,1.3936922299397787e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:11.486115818,1.3371163065051532e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:11.588836573,1.3936921978922652e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:11.695511896,1.3371162745878422e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:11.717211260,1.3371162982145974e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:11.798729365,1.3936922310179556e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:11.904937085,1.3371162989849461e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.115138126,1.3371162666654442e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.217445349,1.3936922324178622e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.323932763,1.3371162828815067e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.427605986,1.3936922227113364e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.533485005,1.3371162793847421e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.646262885,1.393692243791313e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.746386100,1.3936922379213276e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.788747081,1.3371162973658831e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:12.918111907,1.3936922218531378e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:13.323155120,1.3936922210090962e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:13.615321812,1.3371162833627056e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:13.844024090,1.3936922083736674e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:13.899043780,1.3371162979351894e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:14.151036597,1.3371163193438008e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:14.378027859,1.3936922340427571e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:14.581425541,1.3371162554653162e-14,5.000000000000022,0.0249999999995101,IDLE
2022-08-01 12:11:14.748234933,5.4794592866085976e-14,5.000000000000022,0.0279223806480081,IDLE
2022-08-01 12:11:14.871605996,9.90809077057824e-14,5.000000000000022,0.0393255354424824,IDLE
2022-08-01 12:11:14.975672637,1.3532110864818333e-13,5.000000000000022,0.0578667528161337,IDLE
2022-08-01 12:11:15.199002700,1.8937707468585686e-13,5.000000000000022,0.1113763934428994,IDLE
2022-08-01 12:11:15.311383493,2.094044770497169e-13,5.000000000000022,0.1444054133712562,IDLE
2022-08-01 12:11:15.421958159,2.2590318337987006e-13,5.000000000000022,0.1806141566763502,IDLE
2022-08-01 12:11:15.529990768,2.3953041765186253e-13,5.000000000000022,0.2194206154885709,IDLE
2022-08-01 12:11:15.642187886,0.0546000000002509,5.000000000000022,0.2603493110668376,IDLE
2022-08-01 12:11:15.755899644,0.0552000000002599,5.000000000000022,0.3030117949982939,IDLE
2022-08-01 12:11:15.873870581,0.0534000000002682,5.000000000000022,0.3470907194050778,EXPLORE
2022-08-01 12:11:15.874256220,1.6501339366937562e-13,5.000000000000022,0.0822395013186961,EXPLORE
2022-08-01 12:11:15.997840332,0.1008000000002742,5.000000000000022,0.392326822896873,EXPLORE
2022-08-01 12:11:16.114674679,0.0516000000002803,5.000000000000022,0.4385082985791068,EXPLORE
2022-08-01 12:11:16.232855946,0.0552000000002852,5.000000000000022,0.4854621081118499,EXPLORE
2022-08-01 12:11:16.346180953,0.0492000000002888,5.000000000000022,0.5330468856196147,EXPLORE
2022-08-01 12:11:16.460138203,0.0540000000002923,5.000000000000022,0.5811471404500929,EXPLORE
2022-08-01 12:11:16.575709534,0.0534000000002952,5.000000000000022,0.6296685210440834,EXPLORE
2022-08-01 12:11:16.685322417,0.1074000000002983,5.000000000000022,0.6785339456937088,EXPLORE
2022-08-01 12:11:16.802133326,0.0528000000003006,5.000000000000022,0.7276804415160639,EXPLORE
2022-08-01 12:11:16.910157978,0.0558000000003027,5.000000000000022,0.7770565620124856,EXPLORE
2022-08-01 12:11:17.150074004,0.0480000000003064,5.000000000000022,0.8763372505713259,EXPLORE
2022-08-01 12:11:17.258062774,0.0564000000003077,5.000000000000022,0.9261794298760964,EXPLORE
2022-08-01 12:11:17.365756947,0.05700000000031,5.000000000000022,0.9761238978531652,EXPLORE
2022-08-01 12:11:17.489801233,0.1032000000003104,5.000000000000022,1.0261519318637369,EXPLORE
2022-08-01 12:11:17.598333751,0.0564000000003132,5.000000000000022,1.076248236209613,EXPLORE
2022-08-01 12:11:17.606499360,0.0516000000003048,5.000000000000022,0.826620277310709,EXPLORE
2022-08-01 12:11:17.706042886,0.0576000000003138,5.000000000000022,1.1264003148753527,EXPLORE
2022-08-01 12:11:17.809919619,0.0564000000003147,5.000000000000022,1.1765979590820042,EXPLORE
2022-08-01 12:11:17.915607761,0.0588000000003168,5.000000000000022,1.226832828637591,EXPLORE
2022-08-01 12:11:18.130718635,3.187527234474015e-13,5.000000000000022,1.309381551400992,EXPLORE
2022-08-01 12:11:18.210296190,0.0576000000003176,5.000000000000022,1.2722750593399828,EXPLORE
2022-08-01 12:11:18.242793152,3.19827942101153e-13,5.000000000000022,1.3396780556213927,IDLE
2022-08-01 12:11:18.351297326,3.2081437625664893e-13,5.000000000000022,1.3644110535486629,IDLE
2022-08-01 12:11:18.463206955,3.2170843345228124e-13,5.000000000000022,1.3845988741572408,IDLE
2022-08-01 12:11:18.574429927,3.22510810850244e-13,5.000000000000022,1.4010734542714445,IDLE
2022-08-01 12:11:18.694760634,3.232250452714668e-13,5.000000000000022,1.414514455274804,IDLE
2022-08-01 12:11:18.840223132,3.2385645031210525e-13,5.000000000000022,1.425477135190242,IDLE
2022-08-01 12:11:18.957189156,3.244113474185462e-13,5.000000000000022,1.434415119130917,IDLE
2022-08-01 12:11:19.166782113,3.253188275240767e-13,5.000000000000022,1.4476315456798905,IDLE
2022-08-01 12:11:19.285156288,3.256849596697247e-13,5.000000000000022,1.4524600958364955,IDLE
2022-08-01 12:11:19.392401231,3.2600126013277493e-13,5.000000000000022,1.4563867243511526,IDLE
2022-08-01 12:11:19.494883889,3.2627363308817244e-13,5.000000000000022,1.4595765164942425,IDLE
2022-08-01 12:11:19.602398367,3.265074908357341e-13,5.000000000000022,1.4621643407798028,IDLE
2022-08-01 12:11:19.626881950,3.248965189196079e-13,5.000000000000022,1.4416990019100435,IDLE
2022-08-01 12:11:19.707178237,3.267077360576557e-13,5.000000000000022,1.4642603797579563,IDLE
2022-08-01 12:11:19.813481712,3.2687876705020873e-13,5.000000000000022,1.465954648466225,IDLE
2022-08-01 12:11:19.917308257,3.27024498113782e-13,5.000000000000022,1.4673206858358756,IDLE
2022-08-01 12:11:20.145095202,3.2725348191761946e-13,5.000000000000022,1.4692973842085852,IDLE
2022-08-01 12:11:20.252187446,3.2734243524371053e-13,5.000000000000022,1.4699972252856968,IDLE
2022-08-01 12:11:20.364357700,3.274175650917499e-13,5.000000000000022,1.470550852337812,IDLE
2022-08-01 12:11:20.415597590,3.271483893769095e-13,5.000000000000022,1.4684185704333417,IDLE
2022-08-01 12:11:20.470919103,3.27480880172433e-13,5.000000000000022,1.4709850279801366,IDLE
2022-08-01 12:11:20.578979440,3.275341169816451e-13,5.000000000000022,1.471321616271991,IDLE
2022-08-01 12:11:20.685510112,3.275787721542575e-13,5.000000000000022,1.4715784793350843,IDLE
2022-08-01 12:11:20.794110523,3.276161320939398e-13,5.000000000000022,1.47177020985722,IDLE
2022-08-01 12:11:20.902806657,3.276472997922273e-13,5.000000000000022,1.4719087295205433,IDLE
2022-08-01 12:11:21.116638846,3.2769469498031385e-13,5.000000000000022,1.4720633118467032,IDLE
2022-08-01 12:11:21.221485704,3.2771241467444786e-13,5.000000000000022,1.4720938318381704,IDLE
2022-08-01 12:11:21.327616135,3.277269620351237e-13,5.000000000000022,1.4721006485054118,IDLE
2022-08-01 12:11:21.440395278,3.277388331750391e-13,5.000000000000022,1.4720881004400588,IDLE
2022-08-01 12:11:21.556744187,3.277484488742152e-13,5.000000000000022,1.4720597321097997,IDLE
2022-08-01 12:11:21.641901600,3.2767321887311193e-13,5.000000000000022,1.4720037778951085,IDLE
2022-08-01 12:11:21.669098052,3.2775616553628717e-13,5.000000000000022,1.47201843921265,IDLE
2022-08-01 12:11:21.779730623,3.2776228465781637e-13,5.000000000000022,1.4719665874259822,IDLE
2022-08-01 12:11:21.890906358,3.277670609879093e-13,5.000000000000022,1.471906109420051,IDLE
2022-08-01 12:11:22.121744660,3.2777341160487433e-13,5.000000000000022,1.471765301427601,IDLE
2022-08-01 12:11:22.234107371,3.2777531988924153e-13,5.000000000000022,1.4716873151748506,IDLE
2022-08-01 12:11:22.354172465,3.2777656290860433e-13,5.000000000000022,1.471605486284025,IDLE
2022-08-01 12:11:22.384509700,3.2777070954034e-13,5.000000000000022,1.4718385841144388,IDLE
2022-08-01 12:11:22.475472765,3.277772487257298e-13,5.000000000000022,1.471520518101089,IDLE
2022-08-01 12:11:22.609782809,3.277774681324918e-13,5.000000000000022,1.4714329852334826,IDLE
2022-08-01 12:11:22.729398255,3.277772973519175e-13,5.000000000000022,1.471343357114075,IDLE
2022-08-01 12:11:22.858913174,3.27776800329705e-13,5.000000000000022,1.4712520172520225,IDLE
2022-08-01 12:11:22.972185670,3.277760306749661e-13,5.000000000000022,1.4711592789600183,IDLE
2022-08-01 12:11:23.208307327,3.277738458164494e-13,5.000000000000022,1.470970584094229,IDLE
2022-08-01 12:11:23.322520169,3.2777249968744483e-13,5.000000000000022,1.4708750074722423,IDLE
2022-08-01 12:11:23.432583002,3.277710212328657e-13,5.000000000000022,1.470778807905252,IDLE
2022-08-01 12:11:23.554491567,3.277694324513685e-13,5.000000000000022,1.4706820994154093,IDLE
2022-08-01 12:11:23.676039263,3.277677517217172e-13,5.000000000000022,1.47058497515456,IDLE
2022-08-01 12:11:23.795759037,3.2776599439092173e-13,5.000000000000022,1.4704875112242934,IDLE
2022-08-01 12:11:23.911824763,3.2776417326834893e-13,5.000000000000022,1.4703897697967696,IDLE
2022-08-01 12:11:23.919846460,3.277750333018393e-13,5.000000000000022,1.4710653982028548,IDLE
2022-08-01 12:11:24.154019930,3.277603806190961e-13,5.000000000000022,1.470193648322415,IDLE
2022-08-01 12:11:24.266124619,3.2775842543255913e-13,5.000000000000022,1.4700953436712667,IDLE
2022-08-01 12:11:24.331313690,3.2776229904052277e-13,5.000000000000022,1.470291801664327,IDLE
2022-08-01 12:11:24.387304001,3.2775643967062297e-13,5.000000000000022,1.4699969154061128,IDLE
2022-08-01 12:11:24.496776064,3.277544284888314e-13,5.000000000000022,1.4698983861529198,IDLE
2022-08-01 12:11:24.608381715,3.277523961797719e-13,5.000000000000022,1.4697997743962652,IDLE
2022-08-01 12:11:24.718086764,3.27750346316257e-13,5.000000000000022,1.4697010952373573,IDLE
2022-08-01 12:11:24.834914789,3.277482818710028e-13,5.000000000000022,1.4696023610133182,IDLE
2022-08-01 12:11:24.963569611,3.277462053166103e-13,5.000000000000022,1.4695035818031197,IDLE
2022-08-01 12:11:25.193214496,3.2774202375734645e-13,5.000000000000022,1.4693059198536629,IDLE
2022-08-01 12:11:25.304539647,3.2773992188169553e-13,5.000000000000022,1.4692070493370928,IDLE
2022-08-01 12:11:25.419032071,3.2773781426195e-13,5.000000000000022,1.4691081587809742,IDLE
2022-08-01 12:11:25.527553657,3.277357018780181e-13,5.000000000000022,1.469009251853293,IDLE
2022-08-01 12:11:25.641731099,3.27733585543531e-13,5.000000000000022,1.4689103315506544,IDLE
2022-08-01 12:11:25.752396298,3.277314659338832e-13,5.000000000000022,1.4688114003211734,IDLE
2022-08-01 12:11:25.781828050,3.277441187090512e-13,5.000000000000022,1.4694047658409055,IDLE
2022-08-01 12:11:25.869255508,3.2772934360957885e-13,5.000000000000022,1.4687124601648691,IDLE
2022-08-01 12:11:25.988832275,3.277272190356615e-13,5.000000000000022,1.4686135127156836,IDLE
2022-08-01 12:11:26.107545886,3.277250925978829e-13,5.000000000000022,1.4685145593084863,IDLE
2022-08-01 12:11:26.225071931,3.277229646161487e-13,5.000000000000022,1.4684156010338152,IDLE
2022-08-01 12:11:26.347000849,3.2772083535569897e-13,5.000000000000022,1.4683166387825992,IDLE
2022-08-01 12:11:26.461420182,3.2771870503640397e-13,5.000000000000022,1.4682176732826937,IDLE
2022-08-01 12:11:26.582883956,3.277165738404845e-13,5.000000000000022,1.4681187051287308,IDLE
2022-08-01 12:11:26.694250564,3.277144419189291e-13,5.000000000000022,1.4680197348065025,IDLE
2022-08-01 12:11:26.800223132,3.2771230939682274e-13,5.000000000000022,1.4679207627128807,IDLE
2022-08-01 12:11:26.918718456,3.2771017637777066e-13,5.000000000000022,1.4678217891720986,IDLE
2022-08-01 12:11:27.156998548,3.2770590917726217e-13,5.000000000000022,1.4676238387601002,IDLE
2022-08-01 12:11:27.270230622,3.2770377512565165e-13,5.000000000000022,1.467524862282077,IDLE
2022-08-01 12:11:27.283229950,3.277080429475711e-13,5.000000000000022,1.4677228144490368,IDLE
2022-08-01 12:11:27.381297588,3.277016408414138e-13,5.000000000000022,1.4674258851594002,IDLE
2022-08-01 12:11:27.489496348,3.27699506364829e-13,5.000000000000022,1.467326907510066,IDLE
2022-08-01 12:11:27.602156734,3.276973717292252e-13,5.000000000000022,1.4672279294304735,IDLE
2022-08-01 12:11:27.709791719,3.276952369621744e-13,5.000000000000022,1.4671289509993743,IDLE
2022-08-01 12:11:27.829302872,3.2769310208648243e-13,5.000000000000022,1.4670299722811089,EXPLORE
2022-08-01 12:11:27.947123841,3.276909671210102e-13,5.000000000000022,1.466930993328237,EXPLORE
2022-08-01 12:11:28.176009127,0.1082709010848612,5.000000000000022,1.4667330348825858,EXPLORE
2022-08-01 12:11:28.314077453,0.070155476056237,5.000000000000022,1.4666340554535475,EXPLORE
2022-08-01 12:11:28.452719055,0.0765541071945709,5.000000000000022,1.466535075920002,EXPLORE
2022-08-01 12:11:28.569740852,0.1679084049469476,5.000000000000022,1.466436096301078,EXPLORE
2022-08-01 12:11:28.627415110,3.276888320813544e-13,5.000000000000022,1.4668320141837017,EXPLORE
2022-08-01 12:11:28.721398728,0.1419452231216623,5.000000000000022,1.4663371166124033,EXPLORE
2022-08-01 12:11:28.852562650,0.1950244487236004,5.000000000000022,1.4662381368667443,EXPLORE
2022-08-01 12:11:28.970681257,0.2854963481953195,5.000000000000022,1.466139157074531,EXPLORE
2022-08-01 12:11:29.101657151,0.2812667208855287,5.000000000000022,1.4660401772442837,EXPLORE
2022-08-01 12:11:29.248529756,0.3305684307313405,5.000000000000022,1.4659411973829652,EXPLORE
2022-08-01 12:11:29.413004391,0.4179381487035778,5.000000000000022,1.465842217496263,EXPLORE
2022-08-01 12:11:29.564514756,0.4193973522512547,5.000000000000022,1.465743237588825,EXPLORE
2022-08-01 12:11:29.710792442,0.5326368025557682,5.000000000000022,1.4656442576644435,EXPLORE
2022-08-01 12:11:29.870784153,0.5348038630260383,5.000000000000022,1.4655452777262197,EXPLORE
2022-08-01 12:11:30.134246407,0.6605330136597439,5.000000000000022,1.4653473178179213,EXPLORE
2022-08-01 12:11:30.261726374,0.7171887334488303,5.000000000000022,1.4652483378516066,EXPLORE
2022-08-01 12:11:30.390638435,0.8265467587814946,5.000000000000022,1.4651493578791248,EXPLORE
2022-08-01 12:11:30.457671300,0.6422921389815933,5.000000000000022,1.4654462977766889,EXPLORE
2022-08-01 12:11:30.514145948,0.8355151490249536,5.000000000000022,1.4650503779016055,EXPLORE
2022-08-01 12:11:30.625430999,0.9042187921083796,5.000000000000022,1.4649513979199718,EXPLORE
2022-08-01 12:11:30.749880447,0.9557963242689412,5.000000000000022,1.4648524179349758,EXPLORE
2022-08-01 12:11:30.861118763,1.015397613599102,5.000000000000022,1.4647534379472338,EXPLORE
2022-08-01 12:11:30.988821559,1.1279817041985734,5.000000000000022,1.4646544579572471,EXPLORE
2022-08-01 12:11:31.210933977,1.200570575753278,5.000000000000022,1.4644564979721102,EXPLORE
2022-08-01 12:11:31.327856448,1.260125689815635,5.000000000000022,1.46435751797757,EXPLORE
2022-08-01 12:11:31.448565724,1.3173622345831553,5.000000000000022,1.4642585379820308,EXPLORE
2022-08-01 12:11:31.559576413,1.3788653052022946,5.000000000000022,1.464159557985674,EXPLORE
2022-08-01 12:11:31.672132748,1.441022724963139,5.000000000000022,1.46406057798865,EXPLORE
2022-08-01 12:11:31.782060761,1.5020245459474473,5.000000000000022,1.463961597991081,EXPLORE
2022-08-01 12:11:31.898431931,1.61646264107672,5.000000000000022,1.4638626179930667,EXPLORE
2022-08-01 12:11:31.997412590,1.1411151366230166,5.000000000000022,1.4645554779654275,EXPLORE
2022-08-01 12:11:32.166339914,1.682822310968699,5.000000000000022,1.4636646579960149,EXPLORE
2022-08-01 12:11:32.187821730,1.6163303708306886,5.000000000000022,1.4637636379946894,EXPLORE
2022-08-01 12:11:32.261371626,1.7373340300882785,5.000000000000022,1.463565677997097,EXPLORE
2022-08-01 12:11:32.408973290,1.8398619078987453,5.000000000000022,1.463466697997981,EXPLORE
2022-08-01 12:11:32.522110277,1.8626029867575096,5.000000000000022,1.4633677179987026,EXPLORE
2022-08-01 12:11:32.632273018,1.9267548503808043,5.000000000000022,1.4632687379992917,EXPLORE
2022-08-01 12:11:32.745324700,1.9843155247548283,5.000000000000022,1.4631697579997736,EXPLORE
2022-08-01 12:11:32.862848635,2.043683397183864,5.000000000000022,1.463070778000166,EXPLORE
2022-08-01 12:11:32.974609719,2.1078571501556147,5.000000000000022,1.4629717980004868,EXPLORE
2022-08-01 12:11:33.200104962,2.2278181893071456,5.000000000000022,1.4627738380009627,EXPLORE
2022-08-01 12:11:33.318286160,2.3406038777502944,5.000000000000022,1.4626748580011368,EXPLORE
2022-08-01 12:11:33.429828272,2.3483921857416625,5.000000000000022,1.4625758780012788,EXPLORE
2022-08-01 12:11:33.536565518,2.4143826338063117,5.000000000000022,1.462476898001395,EXPLORE
2022-08-01 12:11:33.645366273,2.471374830231077,5.000000000000022,1.4623779180014886,EXPLORE
2022-08-01 12:11:33.757203992,2.531368455000913,5.000000000000022,1.4622789380015664,EXPLORE
2022-08-01 12:11:33.860287097,2.594963246675437,5.000000000000022,1.4621799580016297,EXPLORE
2022-08-01 12:11:33.887491190,2.1666357073116265,5.000000000000022,1.462872818000749,EXPLORE
2022-08-01 12:11:33.968723244,2.65615899166761,5.000000000000022,1.4620809780016792,EXPLORE
2022-08-01 12:11:34.188347589,2.7136915336211347,5.000000000000022,1.461883018001761,EXPLORE
2022-08-01 12:11:34.295966948,2.758738554144483,5.000000000000022,1.4617840380017812,EXPLORE
2022-08-01 12:11:34.404746395,2.795540291245095,5.000000000000022,1.4616850580017997,EXPLORE
2022-08-01 12:11:34.517903129,2.8256059390479447,5.000000000000022,1.4615860780018182,EXPLORE
2022-08-01 12:11:34.632953479,2.8501684529133544,5.000000000000022,1.4614870980018366,EXPLORE
2022-08-01 12:11:34.744457465,2.8702351114249085,5.000000000000022,1.461388118001855,EXPLORE
2022-08-01 12:11:34.805238070,2.713155515484779,5.000000000000022,1.46198199800172,EXPLORE
2022-08-01 12:11:34.849223225,2.8866288236493887,5.000000000000022,1.4612891380018735,IDLE
2022-08-01 12:11:34.958398047,2.9000218756288336,5.000000000000022,1.4611901580018878,IDLE
2022-08-01 12:11:35.177327689,2.9199023993868436,5.000000000000022,1.4609921980018798,IDLE
2022-08-01 12:11:35.291605769,2.927205147074115,5.000000000000022,1.460893218001876,IDLE
2022-08-01 12:11:35.406927127,2.933171219799385,5.000000000000022,1.460794238001872,IDLE
2022-08-01 12:11:35.522863662,2.938045278891587,5.000000000000022,1.460695258001868,IDLE
2022-08-01 12:11:35.633431461,2.942027203539215,5.000000000000022,1.460596278001864,IDLE
2022-08-01 12:11:35.690834470,2.9109635000070115,5.000000000000022,1.4610911780018838,IDLE
2022-08-01 12:11:35.740855396,2.9452802875908124,5.000000000000022,1.46049729800186,IDLE
2022-08-01 12:11:35.853858297,2.947937936035532,5.000000000000022,1.460398318001856,IDLE
2022-08-01 12:11:35.962637821,2.9501091357782023,5.000000000000022,1.460299338001852,IDLE
2022-08-01 12:11:36.191625286,2.953332044801013,5.000000000000022,1.460101378001844,IDLE
2022-08-01 12:11:36.306722588,2.954515921629368,5.000000000000022,1.4600023980018402,IDLE
2022-08-01 12:11:36.421805071,2.955483104881233,5.000000000000022,1.4599034180018362,IDLE
2022-08-01 12:11:36.539056442,2.9562732575561412,5.000000000000022,1.4598044380018322,IDLE
2022-08-01 12:11:36.670855224,2.9569187828466803,5.000000000000022,1.4597054580018285,IDLE
2022-08-01 12:11:36.726814620,2.951882925058701,5.000000000000022,1.460200358001848,IDLE
2022-08-01 12:11:36.790253442,2.957446152953702,5.000000000000022,1.4596064780018243,IDLE
2022-08-01 12:11:36.905756403,2.9578769946788097,5.000000000000022,1.4595074980018203,IDLE
2022-08-01 12:11:37.136738972,2.958516532191626,5.000000000000022,1.4593095380018124,IDLE
2022-08-01 12:11:37.203300950,2.9582289763130034,5.000000000000022,1.4594085180018164,IDLE
2022-08-01 12:11:37.248150137,2.958751454628755,5.000000000000022,1.4592105580018084,IDLE
2022-08-01 12:11:37.358133729,2.958943377505557,5.000000000000022,1.4591115780018045,IDLE
2022-08-01 12:11:37.472141438,2.9591001713439433,5.000000000000022,1.4590125980018005,IDLE
2022-08-01 12:11:37.587000332,2.9592282660670155,5.000000000000022,1.4589136180017963,IDLE
2022-08-01 12:11:37.703226396,2.9593329146823475,5.000000000000022,1.4588146380017926,IDLE
2022-08-01 12:11:37.826117380,2.9594184087013646,5.000000000000022,1.4587156580017886,IDLE
2022-08-01 12:11:37.932793536,2.959488254128989,5.000000000000022,1.4586166780017846,IDLE
2022-08-01 12:11:38.168131255,2.959591932042385,5.000000000000022,1.4584187180017767,IDLE
2022-08-01 12:11:38.275567742,2.9596300162322926,5.000000000000022,1.4583197380017727,IDLE
2022-08-01 12:11:38.415003739,2.95966112959625,5.000000000000022,1.4582207580017688,IDLE
2022-08-01 12:11:38.489192530,2.9595453152405833,5.000000000000022,1.4585176980017809,IDLE
2022-08-01 12:11:38.517131887,2.95968654805517,5.000000000000022,1.4581217780017648,IDLE
2022-08-01 12:11:38.627609302,2.9597073139888965,5.000000000000022,1.4580227980017608,IDLE
2022-08-01 12:11:38.737575676,2.9597242789829123,5.000000000000022,1.4579238180017569,IDLE
2022-08-01 12:11:38.861405497,2.959738138750828,5.000000000000022,1.4578248380017529,IDLE
2022-08-01 12:11:38.969203791,2.9597494616647326,5.000000000000022,1.457725858001749,IDLE
2022-08-01 12:11:39.186696586,2.9597662692944837,5.000000000000022,1.457527898001741,IDLE
2022-08-01 12:11:39.298685344,2.95977244327062,5.000000000000022,1.457428918001737,IDLE
2022-08-01 12:11:39.412968124,2.959777487179053,5.000000000000022,1.457329938001733,IDLE
2022-08-01 12:11:39.523585150,2.959781607864279,5.000000000000022,1.457230958001729,IDLE
2022-08-01 12:11:39.633639444,2.959784974310556,5.000000000000022,1.4571319780017251,IDLE
2022-08-01 12:11:39.745631171,2.9597877245717124,5.000000000000022,1.4570329980017211,IDLE
2022-08-01 12:11:39.863994857,2.9597899714325884,5.000000000000022,1.4569340180017172,IDLE
2022-08-01 12:11:39.875524820,2.9597587120634485,5.000000000000022,1.457626878001745,IDLE
2022-08-01 12:11:39.983643801,2.959791807034198,5.000000000000022,1.4568350380017132,IDLE
2022-08-01 12:11:40.100357348,2.959793306652309,5.000000000000022,1.4567360580017092,IDLE
2022-08-01 12:11:40.211650058,2.959794531784424,5.000000000000022,1.4566370780017053,IDLE
2022-08-01 12:11:40.329537506,2.959795532671706,5.000000000000022,1.4565380980017013,IDLE
2022-08-01 12:11:40.442876231,2.959796350359317,5.000000000000022,1.4564391180016971,IDLE
2022-08-01 12:11:40.557679794,2.959797018379625,5.000000000000022,1.4563401380016934,IDLE
2022-08-01 12:11:40.666432187,2.959797564127321,5.000000000000022,1.4562411580016894,IDLE
2022-08-01 12:11:40.781406126,2.959798009982854,5.000000000000022,1.4561421780016854,IDLE
2022-08-01 12:11:40.892518208,2.959798374230207,5.000000000000022,1.4560431980016817,IDLE
2022-08-01 12:11:41.119897725,2.9597989149156447,5.000000000000022,1.4558452380016735,IDLE
2022-08-01 12:11:41.240677340,2.9597991135265755,5.000000000000022,1.4557462580016696,IDLE
2022-08-01 12:11:41.352847067,2.959799275784304,5.000000000000022,1.4556472780016656,IDLE
2022-08-01 12:11:41.467631012,2.9597994083428247,5.000000000000022,1.4555482980016616,IDLE
2022-08-01 12:11:41.578640862,2.959799516638196,5.000000000000022,1.4554493180016577,IDLE
2022-08-01 12:11:41.689856784,2.959799605111477,5.000000000000022,1.4553503380016537,IDLE
